ZK,SELL,LIMIT,IOC,1000,0.0324500,0.0327600,FILLED,1000,1000,1765419105271,32.45
BMT,SELL,LIMIT,IOC,1000,0.0246500,0.0250200,FILLED,767,1000,1765419105271,24.65
COMMON,SELL,LIMIT,IOC,9350,0.0044870,0.0045520,FILLED,9350,9350,1765419105271,41.95345
ALLO,SELL,LIMIT,IOC,100,0.1422000,0.1443000,FILLED,100,100,1765419105271,14.219999999999999
AVNT,SELL,LIMIT,IOC,100,0.2995000,0.3025000,FILLED,100,100,1765419105271,29.95
GIGGLE,SELL,LIMIT,IOC,0.12,78.22000,79.37000,FILLED,0.12,0.12,1765419105271,9.3864
PUMP,SELL,LIMIT,IOC,4000,0.0027530,0.0027790,FILLED,4000,4000,1765419105271,11.011999999999999
ALPINE,SELL,LIMIT,IOC,100.0,0.554000,0.562300,FILLED,100.0,100.0,1765419105271,55.400000000000006
WET,SELL,LIMIT,IOC,20,0.2367400,0.2401600,FILLED,20,20,1765419105271,4.7348
TRUMP,SELL,LIMIT,IOC,5.00,5.603000,5.659000,FILLED,5.00,5.00,1765419105271,28.015
DMC,SELL,LIMIT,IOC,10000,0.0013150,0.0013830,FILLED,10000,10000,1765419105271,13.15
1000000MOG,SELL,LIMIT,IOC,40.0,0.2728000,0.2753657,FILLED,13.7,40.0,1765419105271,10.911999999999999
DOGEUSDC,SELL,LIMIT,IOC,100,0.137960,0.138650,FILLED,100,100,1765419105271,13.796
JCT,SELL,LIMIT,IOC,2000,0.0021760,0.0022190,FILLED,2000,2000,1765419105271,4.352
1000SATS,SELL,LIMIT,IOC,280000,0.0000157,0.0000159,FILLED,280000,280000,1765419105271,4.396
SOL,SELL,LIMIT,IOC,0.05,131.2900,131.9400,FILLED,0.05,0.05,1765419105271,6.5645
1000000BOB,SELL,LIMIT,IOC,200,0.0227200,0.0231800,FILLED,200,200,1765419105271,4.5440000000000005
VET,SELL,LIMIT,IOC,1000,0.011747,0.011821,FILLED,1000,1000,1765419105271,11.747
IRYS,SELL,LIMIT,IOC,150,0.0307510,0.0315160,FILLED,73,150,1765419105271,4.61265
SUI,SELL,LIMIT,IOC,3.0,1.535000,1.550500,FILLED,3.0,3.0,1765419105271,4.6049999999999995
ICP,SELL,LIMIT,IOC,2,3.317000,3.349000,FILLED,2,2,1765419105271,6.634
SAHARA,SELL,LIMIT,IOC,150,0.0318900,0.0323800,FILLED,150,150,1765419105271,4.7835
BOB,SELL,LIMIT,IOC,300,0.0165140,0.0169340,FILLED,300,300,1765419105271,4.9542
AKE,SELL,LIMIT,IOC,12600,0.0003565,0.0003751,FILLED,12600,12600,1765419105271,4.4919
币安人生,SELL,LIMIT,IOC,41,0.1149100,0.1166100,FILLED,41,41,1765419105271,4.71131
BNBUSDC,SELL,LIMIT,IOC,0.01,868.430,872.670,FILLED,0.01,0.01,1765419105271,8.6843
SNX,SELL,LIMIT,IOC,11.0,0.466,0.470,FILLED,11.0,11.0,1765419105271,5.126
XTZ,SELL,LIMIT,IOC,10.0,0.479,0.484,FILLED,10.0,10.0,1765419105271,4.79
POWR,SELL,LIMIT,IOC,60,0.0854000,0.0865000,FILLED,60,60,1765419105271,5.1240000000000006
HYPE,SELL,LIMIT,IOC,0.20,28.19500,28.47500,FILLED,0.20,0.20,1765419105271,5.639
ON,SELL,LIMIT,IOC,100,0.1087800,0.1104178,FILLED,22,100,1765419105271,10.878
BEAT,BUY,LIMIT,IOC,3,1.6825000,1.6499000,FILLED,3,3,1765419105271,5.0475
FOLKS,BUY,LIMIT,IOC,1.0,15.721000,15.482000,FILLED,0.1,1.0,1765419105271,15.721
ETH,SELL,LIMIT,IOC,0.120,3221.18,3233.39,FILLED,0.120,0.120,1765419105360,386.54159999999996
ETH_260327,SELL,LIMIT,IOC,0.008,3233.30,3265.34,FILLED,0.008,0.008,1765419106264,25.866400000000002
ETH,SELL,LIMIT,IOC,3.500,3220.47,3233.06,FILLED,3.500,3.500,1765419106542,11271.644999999999
IOTX,SELL,LIMIT,IOC,450000,0.00795,0.00806,FILLED,13688,450000,1765419107060,3577.5
LUNA2,BUY,LIMIT,IOC,6984,0.2028100,0.1997650,FILLED,210,6984,1765419107202,1416.4250399999999
KAVA,SELL,LIMIT,IOC,2359.1,0.1034,0.1049,FILLED,678.0,2359.1,1765419107212,243.93094
SOL,SELL,LIMIT,IOC,2.52,131.2800,131.9100,FILLED,0.30,2.52,1765419107212,330.8256
TRUST,SELL,LIMIT,IOC,13200,0.1193000,0.1209000,FILLED,304,13200,1765419108079,1574.76
RLS,SELL,LIMIT,IOC,3125,0.0130610,0.0132730,FILLED,3125,3125,1765419108174,40.815625
BTC,SELL,LIMIT,IOC,0.025,89874.30,90212.88,FILLED,0.006,0.025,1765419108486,2246.8575
ETH,SELL,LIMIT,IOC,0.480,3220.48,3230.83,FILLED,0.480,0.480,1765419108486,1545.8304
TURTLE,SELL,LIMIT,IOC,44151,0.0628100,0.0637712,FILLED,1,44151,1765419108891,2773.12431
PENGU,SELL,LIMIT,IOC,1698288,0.0110990,0.0111803,FILLED,6235,1698288,1765419109176,18849.298511999998
RLS,SELL,LIMIT,IOC,5903,0.0130170,0.0132060,FILLED,5903,5903,1765419109221,76.83935100000001
AXL,SELL,LIMIT,IOC,10000.0,0.1218000,0.1229016,FILLED,8784.7,10000.0,1765419109322,1218.0
XRP,SELL,LIMIT,IOC,500.0,1.9933,2.0026,FILLED,500.0,500.0,1765419109322,996.6500000000001
TNSR,SELL,LIMIT,IOC,2500.0,0.0970800,0.0985090,FILLED,791.6,2500.0,1765419109322,242.7
ETH,SELL,LIMIT,IOC,0.263,3219.59,3231.08,FILLED,0.263,0.263,1765419110054,846.7521700000001
PUMP,SELL,LIMIT,IOC,124751,0.0027520,0.0027770,FILLED,5696,124751,1765419110088,343.314752
SAHARA,SELL,LIMIT,IOC,5353,0.0318900,0.0323600,FILLED,983,5353,1765419110088,170.70717000000002
SOL,SELL,LIMIT,IOC,91.78,131.2400,131.8900,FILLED,91.78,91.78,1765419110088,12045.2072
BTC,SELL,LIMIT,IOC,0.005,89879.10,90212.50,FILLED,0.005,0.005,1765419110117,449.3955
ASTER,SELL,LIMIT,IOC,86,0.9099000,0.9189000,FILLED,86,86,1765419110237,78.2514
AIA,SELL,LIMIT,IOC,1,0.2697000,0.2767000,FILLED,1,1,1765419110303,0.2697
PENGU,SELL,LIMIT,IOC,813,0.0110770,0.0111830,FILLED,813,813,1765419110346,9.005601
NIL,SELL,LIMIT,IOC,52271.6,0.066800,0.067667,FILLED,2045.1,52271.6,1765419110368,3491.74288
WLD,SELL,LIMIT,IOC,37660,0.5878000,0.5937478,FILLED,1871,37660,1765419110380,22136.548
VET,SELL,LIMIT,IOC,5000,0.011747,0.011812,FILLED,1706,5000,1765419110478,58.735
TRUST,SELL,LIMIT,IOC,375,0.1193000,0.1209000,FILLED,375,375,1765419110550,44.737500000000004
RLS,SELL,LIMIT,IOC,6413,0.0129990,0.0132003,FILLED,3943,6413,1765419110572,83.362587
ALICE,SELL,LIMIT,IOC,3228.6,0.213,0.218,FILLED,3228.6,3228.6,1765419110832,687.6918
SOL,SELL,LIMIT,IOC,3.62,131.2300,131.8700,FILLED,3.62,3.62,1765419111131,475.0526
FUN,SELL,LIMIT,IOC,11332,0.0019590,0.0019980,FILLED,7319,11332,1765419111212,22.199388
JUP,SELL,LIMIT,IOC,752,0.2158000,0.2177000,FILLED,14,752,1765419111308,162.2816
BNBUSDC,SELL,LIMIT,IOC,0.22,867.480,872.540,FILLED,0.10,0.22,1765419111308,190.84560000000002
COMMON,SELL,LIMIT,IOC,56062,0.0044860,0.0045538,FILLED,3099,56062,1765419111410,251.49413200000004
WET,SELL,LIMIT,IOC,769,0.2356400,0.2392578,FILLED,169,769,1765419111410,181.20716
PIPPIN,SELL,LIMIT,IOC,564,0.3247600,0.3301700,FILLED,564,564,1765419111410,183.16464
LIGHT,BUY,LIMIT,IOC,1449,0.8872000,0.8760806,FILLED,1181,1449,1765419111500,1285.5528
RLS,SELL,LIMIT,IOC,3632,0.0129770,0.0131860,FILLED,3632,3632,1765419111584,47.132464000000006
AIA,SELL,LIMIT,IOC,53,0.2689000,0.2768000,FILLED,53,53,1765419111584,14.251699999999998
ETH,SELL,LIMIT,IOC,0.300,3218.85,3230.83,FILLED,0.300,0.300,1765419112081,965.655
ENA,SELL,LIMIT,IOC,36344,0.2479000,0.2503000,FILLED,2859,36344,1765419112130,9009.6776
TRUMP,SELL,LIMIT,IOC,1925.46,5.588000,5.657675,FILLED,228.32,1925.46,1765419112130,10759.47048
1000FLOKI,SELL,LIMIT,IOC,55953,0.0469800,0.0474179,FILLED,668,55953,1765419112130,2628.67194
XRP,SELL,LIMIT,IOC,2746.3,1.9928,2.0030,FILLED,2248.3,2746.3,1765419112130,5472.82664
XNY,SELL,LIMIT,IOC,400495,0.0046530,0.0047207,FILLED,165785,400495,1765419112130,1863.503235
DOT,SELL,LIMIT,IOC,4366.8,2.062,2.074,FILLED,95.4,4366.8,1765419112181,9004.3416
LTC,SELL,LIMIT,IOC,9.382,80.89,81.27,FILLED,7.167,9.382,1765419112191,758.90998
ADA,SELL,LIMIT,IOC,1524,0.43480,0.43700,FILLED,1524,1524,1765419112191,662.6352
BTC,SELL,LIMIT,IOC,0.012,89861.90,90203.80,FILLED,0.012,0.012,1765419112191,1078.3428
PNUT,SELL,LIMIT,IOC,3318,0.0827400,0.0835003,FILLED,1563,3318,1765419112191,274.53132
4,SELL,LIMIT,IOC,18818,0.0254700,0.0258500,FILLED,1845,18818,1765419112191,479.29446
ATH,SELL,LIMIT,IOC,14727,0.0128700,0.0129800,FILLED,192,14727,1765419112191,189.53649
NIL,SELL,LIMIT,IOC,339.5,0.066800,0.067720,FILLED,339.5,339.5,1765419112291,22.6786
EIGEN,SELL,LIMIT,IOC,2000.0,0.4484000,0.4528000,FILLED,91.2,2000.0,1765419112335,896.8000000000001
TAO,SELL,LIMIT,IOC,4.000,279.16,281.88,FILLED,0.473,4.000,1765419112335,1116.64
SUPER,SELL,LIMIT,IOC,1000,0.2634000,0.2659868,FILLED,68,1000,1765419112335,263.40000000000003
ASTER,SELL,LIMIT,IOC,6,0.9099000,0.9189000,FILLED,6,6,1765419112375,5.4594000000000005
NEAR,SELL,LIMIT,IOC,300,1.6600,1.6750,FILLED,300,300,1765419112429,498.0
CAKE,SELL,LIMIT,IOC,150,2.2500000,2.2729000,FILLED,1,150,1765419112430,337.5
BTCUSDC,SELL,LIMIT,IOC,0.015,89885.7,90233.0,FILLED,0.015,0.015,1765419112430,1348.2855
ENA,SELL,LIMIT,IOC,4311,0.2480000,0.2503000,FILLED,4311,4311,1765419113224,1069.128
RLS,SELL,LIMIT,IOC,15205,0.0129490,0.0131642,FILLED,8374,15205,1765419113224,196.889545
DOT,SELL,LIMIT,IOC,890.9,2.061,2.074,FILLED,224.2,890.9,1765419113574,1836.1449
ETH,SELL,LIMIT,IOC,0.155,3218.44,3230.74,FILLED,0.155,0.155,1765419114315,498.8582
BNB,SELL,LIMIT,IOC,4.13,867.480,871.800,FILLED,0.03,4.13,1765419115294,3582.6924
ETH,SELL,LIMIT,IOC,1.266,3218.20,3230.60,FILLED,1.266,1.266,1765419115406,4074.2412
BTCUSDC,SELL,LIMIT,IOC,0.081,89877.2,90230.7,FILLED,0.055,0.081,1765419115570,7280.0532
AIA,SELL,LIMIT,IOC,175,0.2630000,0.2767000,FILLED,156,175,1765419116080,46.025
ETH,SELL,LIMIT,IOC,0.450,3218.08,3231.14,FILLED,0.450,0.450,1765419116589,1448.136
AUCTION,SELL,LIMIT,IOC,493.73,5.218000,5.314883,FILLED,11.97,493.73,1765419117208,2576.28314
RLS,SELL,LIMIT,IOC,2420,0.0129160,0.0132210,FILLED,2420,2420,1765419117556,31.25672
COTI,SELL,LIMIT,IOC,585,0.02371,0.02419,FILLED,585,585,1765419118085,13.870349999999998
ASTER,SELL,LIMIT,IOC,6500,0.9099000,0.9188777,FILLED,1196,6500,1765419118085,5914.35
1000BONK,SELL,LIMIT,IOC,51955,0.0089820,0.0090680,FILLED,32050,51955,1765419118153,466.65981
RLS,SELL,LIMIT,IOC,3567,0.0128960,0.0132290,FILLED,3567,3567,1765419119143,46.000032
AIA,SELL,LIMIT,IOC,173,0.2685000,0.2767000,FILLED,173,173,1765419119143,46.450500000000005
NIL,SELL,LIMIT,IOC,10502.2,0.066700,0.067627,FILLED,3107.1,10502.2,1765419120186,700.49674
RLS,SELL,LIMIT,IOC,360106,0.0128780,0.0132031,FILLED,119279,360106,1765419120203,4637.445068
JCT,SELL,LIMIT,IOC,70415,0.0021660,0.0022050,FILLED,12111,70415,1765419120206,152.51889
ACT,SELL,LIMIT,IOC,700,0.0176600,0.0196000,FILLED,292,700,1765419120269,12.361999999999998
C,SELL,LIMIT,IOC,80,0.0764700,0.0775800,FILLED,80,80,1765419120443,6.1175999999999995
1000XEC,SELL,LIMIT,IOC,41269,0.01129,0.01139,FILLED,7911,41269,1765419120454,465.92701
VET,SELL,LIMIT,IOC,14049,0.011743,0.011814,FILLED,1596,14049,1765419120471,164.977407
AIA,SELL,LIMIT,IOC,296,0.2685000,0.2767000,FILLED,179,296,1765419120611,79.476
AIA,SELL,LIMIT,IOC,148,0.2629000,0.2765000,FILLED,20,148,1765419122103,38.909200000000006
AIA,SELL,LIMIT,IOC,174,0.2682000,0.2764000,FILLED,174,174,1765419123360,46.6668
PIXEL,SELL,LIMIT,IOC,33000,0.0096000,0.0097200,FILLED,4953,33000,1765419123435,316.79999999999995
HOT,SELL,LIMIT,IOC,2584273,0.000498,0.000509,FILLED,1862535,2584273,1765419124293,1286.967954
1000SATS,SELL,LIMIT,IOC,557274,0.0000157,0.0000159,FILLED,557274,557274,1765419124334,8.7492018
BTC,SELL,LIMIT,IOC,0.011,89847.20,90200.00,FILLED,0.011,0.011,1765419125079,988.3191999999999
SOL,SELL,LIMIT,IOC,14.45,131.2200,131.8700,FILLED,7.18,14.45,1765419125125,1896.129
LUNA2,BUY,LIMIT,IOC,37,0.2034700,0.2004400,FILLED,37,37,1765419125506,7.528390000000001
BTC,SELL,LIMIT,IOC,0.004,89843.40,90200.00,FILLED,0.004,0.004,1765419126085,359.3736
PIXEL,SELL,LIMIT,IOC,8895,0.0095900,0.0097200,FILLED,7839,8895,1765419126234,85.30305
BTCUSDC,SELL,LIMIT,IOC,0.034,89872.2,90230.6,FILLED,0.034,0.034,1765419126427,3055.6548000000003
ETH,SELL,LIMIT,IOC,8.682,3217.81,3230.59,FILLED,7.277,8.682,1765419126532,27937.026420000002
COAI,SELL,LIMIT,IOC,85,0.4593000,0.4826000,FILLED,64,85,1765419127081,39.0405
ETHUSDC,SELL,LIMIT,IOC,0.075,3218.94,3230.18,FILLED,0.001,0.075,1765419127487,241.4205
SUIUSDC,SELL,LIMIT,IOC,61.1,1.535000,1.549000,FILLED,61.1,61.1,1765419127487,93.7885
IOTA,SELL,LIMIT,IOC,1073.4,0.0998,0.1008,FILLED,1073.4,1073.4,1765419127487,107.12532
ADAUSDC,SELL,LIMIT,IOC,109.4,0.432600,0.436800,FILLED,109.4,109.4,1765419127487,47.32644
MASK,SELL,LIMIT,IOC,20,0.6079,0.6139,FILLED,2,20,1765419127659,12.158
ETH,SELL,LIMIT,IOC,1.000,3217.74,3230.82,FILLED,1.000,1.000,1765419128076,3217.74
BTC,SELL,LIMIT,IOC,0.013,89835.70,90194.50,FILLED,0.013,0.013,1765419128166,1167.8641
LUNA2,BUY,LIMIT,IOC,481,0.2045000,0.2006100,FILLED,481,481,1765419128188,98.36449999999999
COAI,SELL,LIMIT,IOC,199,0.4592000,0.4825000,FILLED,199,199,1765419128484,91.3808
TURTLE,SELL,LIMIT,IOC,57229,0.0631800,0.0638450,FILLED,279,57229,1765419128995,3615.72822
AIA,SELL,LIMIT,IOC,1499,0.2680000,0.2761752,FILLED,371,1499,1765419129063,401.732
SKL,SELL,LIMIT,IOC,13415,0.01085,0.01205,FILLED,6346,13415,1765419129210,145.55275
XPIN,SELL,LIMIT,IOC,36932,0.0017720,0.0018640,FILLED,36932,36932,1765419129210,65.44350399999999
TWT,SELL,LIMIT,IOC,184,0.977300,0.987059,FILLED,10,184,1765419129425,179.82319999999999
SCRT,SELL,LIMIT,IOC,6000,0.1231000,0.1253568,FILLED,973,6000,1765419129470,738.6
VIRTUAL,SELL,LIMIT,IOC,2884.9,0.8011000,0.8088060,FILLED,386.6,2884.9,1765419129572,2311.09339
RLS,SELL,LIMIT,IOC,436133,0.0130090,0.0132011,FILLED,214102,436133,1765419129746,5673.654197
COAI,SELL,LIMIT,IOC,279,0.4590000,0.4832000,FILLED,28,279,1765419130160,128.061
AIA,SELL,LIMIT,IOC,2774,0.2630000,0.2761232,FILLED,674,2774,1765419130356,729.562
JCT,SELL,LIMIT,IOC,36446,0.0021610,0.0022050,FILLED,31911,36446,1765419131179,78.75980600000001
RLS,SELL,LIMIT,IOC,12400,0.0128710,0.0132260,FILLED,4071,12400,1765419131615,159.6004
TRUTH,SELL,LIMIT,IOC,36567,0.0222510,0.0225483,FILLED,6101,36567,1765419132945,813.652317
AIA,SELL,LIMIT,IOC,1050,0.2631000,0.2762000,FILLED,158,1050,1765419136440,276.255
LUNA2,BUY,LIMIT,IOC,4568,0.2038400,0.2007334,FILLED,2175,4568,1765419137353,931.14112
COAI,SELL,LIMIT,IOC,16,0.4590000,0.4833062,FILLED,15,16,1765419137389,7.344
COTI,SELL,LIMIT,IOC,274415,0.02402,0.02421,FILLED,2631,274415,1765419138612,6591.4483
AIA,SELL,LIMIT,IOC,162,0.2678000,0.2762000,FILLED,162,162,1765419141183,43.383599999999994
AIA,SELL,LIMIT,IOC,612,0.2630000,0.2762000,FILLED,612,612,1765419142218,160.95600000000002
XPIN,SELL,LIMIT,IOC,3507,0.0018350,0.0018580,FILLED,3507,3507,1765419144613,6.435345
HOT,SELL,LIMIT,IOC,583432,0.000500,0.000510,FILLED,583432,583432,1765419144823,291.716
XPIN,SELL,LIMIT,IOC,922603,0.0018150,0.0018565,FILLED,66549,922603,1765419147552,1674.524445
LUNA2,BUY,LIMIT,IOC,25398,0.1891200,0.1891200,FILLED,25398,25398,1765419148412,4803.26976
CHESS,SELL,LIMIT,IOC,21102,0.0276100,0.0290531,FILLED,1809,21102,1765419149133,582.62622
SKL,SELL,LIMIT,IOC,45212,0.01087,0.01207,FILLED,24583,45212,1765419149214,491.45444
XPIN,SELL,LIMIT,IOC,123944,0.0017660,0.0018542,FILLED,57570,123944,1765419149214,218.885104
AIA,SELL,LIMIT,IOC,331,0.2624000,0.2763000,FILLED,215,331,1765419150417,86.85440000000001
XPIN,SELL,LIMIT,IOC,40786,0.0018250,0.0018535,FILLED,17405,40786,1765419153277,74.43445
AIA,SELL,LIMIT,IOC,102,0.2624000,0.2762421,FILLED,28,102,1765419156604,26.7648
XMR,BUY,LIMIT,IOC,0.130,407.28,403.10,FILLED,0.130,0.130,1765419160159,52.9464
TRUTH,SELL,LIMIT,IOC,14781,0.0222020,0.0225347,FILLED,3977,14781,1765419161685,328.167762
ACT,SELL,LIMIT,IOC,3808,0.0176700,0.0196244,FILLED,2114,3808,1765419164386,67.28736
XPIN,SELL,LIMIT,IOC,313367,0.0016760,0.0018523,FILLED,122523,313367,1765419169879,525.203092
COAI,SELL,LIMIT,IOC,106,0.4590000,0.4828000,FILLED,73,106,1765419172120,48.654
1000LUNC,SELL,LIMIT,IOC,81050,0.0608800,0.0614724,FILLED,12201,81050,1765419173154,4934.324
COAI,SELL,LIMIT,IOC,6,0.4589000,0.4827000,FILLED,6,6,1765419174039,2.7534
ZEC,SELL,LIMIT,IOC,0.695,388.84,392.75,FILLED,0.695,0.695,1765419176138,270.24379999999996
PUMP,SELL,LIMIT,IOC,18910,0.0027480,0.0027710,FILLED,18910,18910,1765419182113,51.96468
XPIN,SELL,LIMIT,IOC,10000,0.0018240,0.0018495,FILLED,4825,10000,1765419182195,18.240000000000002
PUMP,SELL,LIMIT,IOC,115544,0.0027470,0.0027680,FILLED,115544,115544,1765419184202,317.399368
PUMP,SELL,LIMIT,IOC,2307,0.0027440,0.0027670,FILLED,2307,2307,1765419186178,6.330407999999999
XPIN,SELL,LIMIT,IOC,6601,0.0018210,0.0018460,FILLED,6601,6601,1765419187356,12.020420999999999
PUMP,SELL,LIMIT,IOC,3469761,0.0027420,0.0027673,FILLED,763737,3469761,1765419189110,9514.084662000001
XPIN,SELL,LIMIT,IOC,601778,0.0016770,0.0018400,FILLED,574678,601778,1765419190042,1009.1817060000001
SKL,SELL,LIMIT,IOC,99,0.01086,0.01207,FILLED,99,99,1765419191354,1.07514
XPIN,SELL,LIMIT,IOC,269,0.0017520,0.0018370,FILLED,269,269,1765419191354,0.47128800000000004
LUNA2,BUY,LIMIT,IOC,428,0.2044300,0.2010300,FILLED,216,428,1765419192522,87.49604
AIA,SELL,LIMIT,IOC,1,0.2672000,0.2762000,FILLED,1,1,1765419194113,0.2672
1000PEPE,SELL,LIMIT,IOC,63552,0.0044410,0.0044675,FILLED,40264,63552,1765419195056,282.23443199999997
XLM,SELL,LIMIT,IOC,1326,0.23999,0.24239,FILLED,1010,1326,1765419195173,318.22674
EVAA,SELL,LIMIT,IOC,26.4,0.810000,0.852000,FILLED,26.4,26.4,1765419195343,21.384
XPIN,SELL,LIMIT,IOC,30560,0.0018170,0.0018391,FILLED,24760,30560,1765419195343,55.52752
PUMP,SELL,LIMIT,IOC,462492,0.0027400,0.0027660,FILLED,54336,462492,1765419196106,1267.2280799999999
STABLE,SELL,LIMIT,IOC,3589,0.0173600,0.0175800,FILLED,3589,3589,1765419196142,62.30504
4,SELL,LIMIT,IOC,793,0.0253400,0.0257000,FILLED,404,793,1765419196257,20.094620000000003
ALLO,SELL,LIMIT,IOC,1666,0.1418000,0.1435734,FILLED,442,1666,1765419196397,236.23880000000003
RDNT,SELL,LIMIT,IOC,7892,0.0104000,0.0105400,FILLED,7892,7892,1765419196397,82.07679999999999
XPIN,SELL,LIMIT,IOC,4985,0.0018150,0.0018390,FILLED,4985,4985,1765419196588,9.047775
DOT,SELL,LIMIT,IOC,1000.0,2.060,2.074,FILLED,899.1,1000.0,1765419197245,2060.0
UNI,SELL,LIMIT,IOC,200,5.3620,5.3930,FILLED,84,200,1765419197245,1072.4
XLM,SELL,LIMIT,IOC,6000,0.23995,0.24230,FILLED,606,6000,1765419197245,1439.7
ALLO,SELL,LIMIT,IOC,948,0.1416000,0.1436000,FILLED,948,948,1765419199435,134.23680000000002
AIA,SELL,LIMIT,IOC,95,0.2624000,0.2760736,FILLED,25,95,1765419200068,24.928
POL,SELL,LIMIT,IOC,833,0.1184700,0.1196400,FILLED,27,833,1765419200426,98.68551000000001
AIA,SELL,LIMIT,IOC,117,0.2677000,0.2758000,FILLED,85,117,1765419201099,31.320899999999998
LUNA2,BUY,LIMIT,IOC,3592,0.2045400,0.2020458,FILLED,227,3592,1765419201106,734.70768
LUNA2,BUY,LIMIT,IOC,2105,0.2049500,0.2020749,FILLED,213,2105,1765419202563,431.41974999999996
LUNA2,BUY,LIMIT,IOC,78,0.2051100,0.2022700,FILLED,78,78,1765419203599,15.998579999999999
LUNA2,BUY,LIMIT,IOC,310,0.2052619,0.2019900,FILLED,3,310,1765419205642,63.631189
ME,SELL,LIMIT,IOC,21.5,0.2778000,0.2816000,FILLED,21.5,21.5,1765419207055,5.9727
4,SELL,LIMIT,IOC,2173,0.0253200,0.0256900,FILLED,2173,2173,1765419207638,55.02036
ETH,SELL,LIMIT,IOC,0.025,3217.52,3229.55,FILLED,0.025,0.025,1765419208034,80.438
CFX,SELL,LIMIT,IOC,1000,0.0711600,0.0718500,FILLED,1000,1000,1765419208274,71.16
PIPPIN,BUY,LIMIT,IOC,85,0.3380100,0.3326544,FILLED,23,85,1765419209220,28.730849999999997
AIA,SELL,LIMIT,IOC,330,0.2677000,0.2759000,FILLED,330,330,1765419209272,88.341
ETH,SELL,LIMIT,IOC,3.304,3217.20,3228.66,FILLED,1.363,3.304,1765419209300,10629.628799999999
ADA,SELL,LIMIT,IOC,14877,0.43490,0.43680,FILLED,279,14877,1765419209373,6470.0073
XRPUSDC,SELL,LIMIT,IOC,5955.2,1.9924,2.0032,FILLED,433.1,5955.2,1765419209373,11865.14048
SOLUSDC,SELL,LIMIT,IOC,78.40,131.2900,131.9100,FILLED,77.91,78.40,1765419209373,10293.136
XPIN,SELL,LIMIT,IOC,535248,0.0016710,0.0018372,FILLED,40478,535248,1765419210262,894.399408
ALLO,SELL,LIMIT,IOC,316,0.1415000,0.1434000,FILLED,316,316,1765419210328,44.714
ETH,SELL,LIMIT,IOC,1.512,3216.84,3228.35,FILLED,1.512,1.512,1765419210383,4863.86208
XPIN,SELL,LIMIT,IOC,343978,0.0017930,0.0018325,FILLED,96386,343978,1765419211413,616.752554
ALLO,SELL,LIMIT,IOC,2081,0.1414000,0.1434000,FILLED,161,2081,1765419211464,294.2534
ETH,SELL,LIMIT,IOC,5.000,3216.66,3228.98,FILLED,0.705,5.000,1765419211548,16083.3
EDEN,SELL,LIMIT,IOC,349,0.0668900,0.0675400,FILLED,72,349,1765419211586,23.344610000000003
RLS,SELL,LIMIT,IOC,453,0.0129190,0.0132560,FILLED,453,453,1765419211588,5.852307
SKL,SELL,LIMIT,IOC,59280,0.01089,0.01206,FILLED,1322,59280,1765419211812,645.5592
ETHUSDC,SELL,LIMIT,IOC,2.348,3217.30,3229.78,FILLED,0.639,2.348,1765419212397,7554.2204
ETH,SELL,LIMIT,IOC,2.842,3216.33,3228.51,FILLED,2.842,2.842,1765419212578,9140.80986
ALLO,SELL,LIMIT,IOC,4647,0.1413000,0.1434014,FILLED,4299,4647,1765419213467,656.6211000000001
ETC,SELL,LIMIT,IOC,2.73,13.116,13.181,FILLED,2.73,2.73,1765419214154,35.80668
AIA,SELL,LIMIT,IOC,505,0.2626000,0.2763000,FILLED,289,505,1765419214531,132.613
LUNA2,BUY,LIMIT,IOC,7262,0.2075800,0.2028817,FILLED,595,7262,1765419216103,1507.44596
ETH,BUY,LIMIT,IOC,3.078,3241.43,3229.20,FILLED,2.908,3.078,1765419216103,9977.121539999998
ASTR,SELL,LIMIT,IOC,3871,0.0121500,0.0123330,FILLED,3871,3871,1765419216226,47.03265
ICP,SELL,LIMIT,IOC,80,3.314000,3.347000,FILLED,80,80,1765419216285,265.12
XPIN,SELL,LIMIT,IOC,70938,0.0018080,0.0018380,FILLED,14429,70938,1765419216627,128.255904
ALT,SELL,LIMIT,IOC,3683,0.0124100,0.0125900,FILLED,3683,3683,1765419216627,45.70603
LUNA2,BUY,LIMIT,IOC,4870,0.2058500,0.2029429,FILLED,355,4870,1765419217128,1002.4895
HOT,SELL,LIMIT,IOC,1647445,0.000500,0.000509,FILLED,339132,1647445,1765419217544,823.7225
TRUST,SELL,LIMIT,IOC,8095,0.1193000,0.1210000,FILLED,1963,8095,1765419218347,965.7335
AIA,SELL,LIMIT,IOC,1022,0.2624000,0.2760000,FILLED,326,1022,1765419220223,268.1728
ETH,SELL,LIMIT,IOC,0.023,3215.59,3227.31,FILLED,0.023,0.023,1765419221184,73.95857000000001
BTC,SELL,LIMIT,IOC,0.020,89848.60,90204.20,FILLED,0.020,0.020,1765419221461,1796.9720000000002
BEAT,SELL,LIMIT,IOC,4,1.6072000,1.6389000,FILLED,4,4,1765419221535,6.4288
ETH,SELL,LIMIT,IOC,4.866,3215.12,3226.49,FILLED,1.490,4.866,1765419222221,15644.773919999998
BNT,SELL,LIMIT,IOC,15,0.4397000,0.4461800,FILLED,3,15,1765419222306,6.5954999999999995
AVAX,SELL,LIMIT,IOC,8,13.3810,13.4430,FILLED,8,8,1765419223109,107.048
